"id","label","desc","wikidata_id","original_id","width","height","depth","thickness","h_status","w_status","t_status","discovery_year","discovery_who","currentsetting","currentlocation","form","completeness","preservation","preservation_note","smr_no"
20000131,"COOLM/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675437","COOLM/2","0.43","2.59",NULL,"0.15","actual","actual","actual","1838","Mr. Abel","in display","on site","pilsp","complete","some","Gippert/Web,198,  '...the stone has broken in two parts. A concrete pillar had to be prepared to support it when it was erected in the enclosure.'",NULL
20000132,"COOLM/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675438","COOLM/3","0.28","1.22",NULL,"0.11","actual","actual","actual","1838","Mr. Abel","in display","on site","pilsp","complete","good",NULL,NULL
20000133,"COOLM/4 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675439","COOLM/4","0.3","1.42",NULL,"0.18","actual","actual","actual","1838","Mr. Abel","in display","on site","pilsp","complete","good",NULL,NULL
20000134,"COOLM/5 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675440","COOLM/5","0.46","1.3",NULL,"0.11","actual","actual","actual","1838","Mr. Abel","in display","on site","pilsp","complete","poor","Macalister/1945, 193, `before being laid in the cave it had suffered serious injury. A slab, 3/4 ins. thick, had been split from all but a few inches of the bottom of the inscribed face'.",NULL
20000135,"COOLM/6 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675441","COOLM/6","0.24","1.35",NULL,"0.18","actual","actual","actual","1838","Mr. Abel","in display","on site","pilsp","complete","good",NULL,NULL
20000136,"COOLM/7 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675442","COOLM/7","0.25","0.81",NULL,"0.07","actual","actual","actual","1838","Mr. Abel","in display","on site","pilsp","complete","some","Macalister/1945, 197, `the top is broken off and the sinister edge is battered away'.",NULL
20000137,"COOLN/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675443","COOLN/1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20000138,"COOME/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675444","COOME/1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20000139,"CORRO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675445","CORRO/1","1.04","2.82",NULL,NULL,"visible","actual","actual","1945","A. Cunney","in ground","inc","rpmeg","complete","inc",NULL,NULL
20000140,"COTTS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675446","COTTS/1","0.6","1.15",NULL,"0.5","visible","actual","actual","1916","R.A.S. Macalister","in ground","earliest","pilsp","complete","good",NULL,NULL
20000141,"COUME/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675447","COUME/1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20000142,"CRAG/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675451","CRAG/1",NULL,"2.44",NULL,"1.07","actual","actual","actual","1896","inc","inc","on site","ind","incomplete","poor",NULL,NULL
20000143,"CRCOM/1 (Ogham Stone Concept by CISP)","Ogham Stone, Northern Ireland","Q106675452","CRCOM/1",NULL,NULL,NULL,NULL,"inc","inc","inc","1898","Carmody, Rev. W. P.","in struct","earliest","inc","inc","inc",NULL,NULL
20000144,"CRCOM/2 (Ogham Stone Concept by CISP)","Ogham Stone, Northern Ireland","Q106675453","CRCOM/2","0.25","0.95",NULL,"0.28","actual","actual","actual","1898","Carmody, Rev. W. P.","in display","museum","pilsp","complete","poor","Macalister/1945, 297, `Must have been for long exposed to weathering, before being appropriated by the souterrain builders.'",NULL
20000145,"CREHS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675454","CREHS/1","0.66","1.78",NULL,"0.38","actual","actual","actual","1867","W.Williams","in ground","earliest","pilsp","incomplete","some",NULL,NULL
20000146,"CRGHH/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675455","CRGHH/1","0.3","1.37",NULL,"0.51","actual","actual","actual","1860","W.R. Blackett","lost","lost","pilsp","n/a","n/a","Macalister/1945, 294, notes that the stone had not been seen since its discovery. When he and Canon Power looked for it they found `that it had been broken up and that the fragments had been used in building a field-wall'. ",NULL
20000147,"CRGUL/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675456","CRGUL/1","0.23","1.6",NULL,"0.23","actual","actual","actual","1945","R.A.S. Macalister","in ground","museum","pilsp","complete","some","Macalister/1945, 126, refers to wear and spalling.",NULL
20000148,"CRNLO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675457","CRNLO/1","1.68","3.61",NULL,"0.51","inc","inc","inc","1945","R.A.S. Macalister","inc","on site","pilsp","frgmntry","some","Macalister/1945, 129, `broken into three pieces'. ",NULL
20000149,"CRSER/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675458","CRSER/1","0.47","1.55",NULL,"0.37","visible","actual","actual","1985","D. Power","in ground","earliest","pilsp","inc","inc",NULL,NULL
20000150,"CSKEE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675459","CSKEE/1","0.39","0.66",NULL,"0.18","visible","actual","actual","1898","John Rhys","on ground","on site","pilsp","complete","some","Macalister/1945, 47, writes that some of the inscription was `much chipped', and that some of the pillar is `hidden in the earth'.",NULL
20000151,"CSMO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675460","CSMO/1","0.48","1.5",NULL,NULL,"actual","actual","actual","1854","J. C. Toumey","in ground","earliest","pilsp","complete","inc",NULL,NULL
20000152,"CSTGR/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675461","CSTGR/1",NULL,"3.05",NULL,NULL,"uncertain","inc","inc","1910","R. A. S. Macalister","lost","lost","pilsp","frgmntry","inc",NULL,NULL
20000153,"CURMO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675462","CURMO/1","0.71","1.17",NULL,"0.38","visible","actual","actual","1939","R.A.S. Macalister","in ground","earliest","pilsp","incomplete","some","Macalister/1945, 198--199, `the top of the stone appears to be cut off'.",NULL
20000154,"DEELI/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675463","DEELI/1",NULL,NULL,NULL,NULL,"n/a","n/a","inc","1826","McCarthy","unattch","museum","pilsp","incomplete","some","Macalister/1945, 108, `The bottom of the stone is broken away, carrying with it the beginnings of both lines'. ",NULL
20000155,"DEGAS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675466","DEGAS/1","1.07","3.05",NULL,"0.86","actual","actual","actual","1847","Windele","lost","lost","pilsp","inc","inc","Macalister/1945, 213, `having first been wrecked by treasure-seekers in 1848, was completely broken up for metal by road-makers some 40 years later'. ",NULL
20000156,"DENAN/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675467","DENAN/1","0.51","2.11",NULL,"0.3","actual","actual","actual","1939","R.A.S. Macalister","in ground","on site","pilsp","complete","some",NULL,NULL
20000157,"DERIV/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675468","DERIV/1","0.24","0.64",NULL,"0.22","actual","actual","actual","1897","F.C. Bland","unattch","museum","ind","incomplete","some","Macalister/1945, 200, and OSullivan/etal/1996, 242, refer to considerable damage to the stone.",NULL
20000158,"DINGL/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675469","DINGL/1","0.33","0.38",NULL,"0.2","actual","actual","actual","1896","R.A.S. Macalister","lost","lost","pilsp","frgmntry","some",NULL,NULL
20000159,"DKEAR/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675471","DKEAR/1","0.41","1.85",NULL,"0.11","actual","actual","actual","1879","R.R. Brash","in ground","on site","pilsp","inc","some",NULL,NULL
20000160,"DNARD/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675472","DNARD/1","0.69","1.52",NULL,"0.53","actual","actual","actual","1903","J. Rhys","in ground","other","pilsp","frgmntry","good","Macalister/1945, 52: `...the side bearing the latter angle has been split off from the stone', concluded Macalister, adding,  in a footnote, `I am now inclined to doubt whether there is any such split, and to consider that the inscription is complete as it stands - an illustration of the prudential aposiopesis noticed above, p. xiii'. 

McManus/1991,  172, notes, `Macalister's 'prudential aposiopesis' theory...[is] quite far-fetched'. ",NULL
20000161,"DNBUL/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675473","DNBUL/1","0.71","1.3",NULL,"0.25","visible","actual","actual","1897","R.A.S. Macalister","in ground","earliest","pilsp","inc","some",NULL,NULL
20000162,"DNMOR/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675474","DNMOR/1","0.36","0.76",NULL,"0.23","actual","actual","actual","1902","Lord W. Fitzgerald","in display","museum","pilsp","complete","good",NULL,NULL
20000163,"DNWAY/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675475","DNWAY/1",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1968","M.J. O'Kelly, E.Shee","in struct","earliest","slbns","inc","good",NULL,NULL
20000164,"DNWAY/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675476","DNWAY/2",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1968","M.J. O'Kelly, E.Shee","in struct","earliest","slbns","inc","inc",NULL,NULL
20000165,"DNWAY/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675477","DNWAY/3",NULL,NULL,NULL,NULL,"n/a","n/a","n/a","1968","M.J. O'Kelly, E. She","in struct","earliest","slbns","inc","inc",NULL,NULL
20000166,"DOOGH/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675478","DOOGH/1","0.61","1.32",NULL,"0.15","visible","actual","actual","1897","W.E.Kelly","in ground","on site","pillc","frgmntry","some",NULL,NULL
20000167,"DRCOM/1 (Ogham Stone Concept by CISP)","Ogham Stone, Northern Ireland","Q106675479","DRCOM/1","0.38","1.37",NULL,"0.41","actual","actual","actual","1884","Reeves","in display","other","pilsc","complete","some","Macalister/1945, 298, `the top broken away'.",NULL
20000168,"DRLUS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675480","DRLUS/1","0.46","2.13",NULL,"0.3","visible","actual","actual","1897","R.A.S. Macalister","in ground","earliest","slbns","inc","some",NULL,NULL
20000169,"DROMR/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675481","DROMR/1","0.51","1.32",NULL,"0.13","visible","actual","actual","1861","E. Fitzgerald","in ground","earliest","pilsp","inc","some","Macalister/1945, 262, `the top is broken and spalled'. ",NULL
20000170,"DROMR/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675482","DROMR/2","0.41","1.3",NULL,"0.25","visible","actual","actual","1867","M. Beary","in ground","earliest","pilsp","inc","some",NULL,NULL
20000171,"DROMR/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675484","DROMR/3","0.3","1.42",NULL,"0.28","actual","actual","actual","1934","inc","unattch","museum","pilsp","frgmntry","n/a","Macalister/1945, 264, `broken into four pieces'. ",NULL
20000172,"DROUK/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675485","DROUK/1","1.52","2.59",NULL,"0.36","visible","actual","actual","1896","R.R. Brash","in ground","earliest","slbns","inc","some",NULL,NULL
20000173,"DRUML/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675486","DRUML/1","0.2","1.6",NULL,"0.2","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","complete","some",NULL,NULL
20000174,"DRUML/10 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675487","DRUML/10","0.66","0.97",NULL,"0.1","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","complete","some",NULL,NULL
20000175,"DRUML/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675488","DRUML/2","0.42","1.65",NULL,NULL,"actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","complete","some",NULL,NULL
20000176,"DRUML/3 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675489","DRUML/3","0.33","1.55",NULL,"0.18","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","incomplete","some","Macalister/1945, 270, `the top of the stone is broken off'. ",NULL
20000177,"DRUML/4 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675490","DRUML/4","0.34","1.45",NULL,"0.02","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","complete","some","Macalister/1945, 271--272, `in good condition, except for the fracture of the top of the stone'. ",NULL
20000178,"DRUML/5 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675491","DRUML/5","0.39","1.37",NULL,"0.1","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","incomplete","some","Macalister/1945, 272, `fractured after the final G'. ",NULL
20000179,"DRUML/6 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675492","DRUML/6","0.29","1.14",NULL,"0.2","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","inc","inc",NULL,NULL
20000180,"DRUML/7 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675493","DRUML/7","0.27","1.24",NULL,"0.22","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","incomplete","some","Macalister/1945, 274, `The top of the stone is also gone'. ",NULL
20000181,"DRUML/8 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675494","DRUML/8","0.46","1.07",NULL,"0.24","actual","actual","actual","1867","W. Williams","in struct","on site","pilsp","complete","good","Macalister/1945, 275, `in good condition, except for a slight fracture at the top, which has carried off a few easily-restored strokes'. ",NULL
20000182,"DRUML/9 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675495","DRUML/9","0.51","1.12",NULL,NULL,"actual","actual","inc","1867","W. Williams","in struct","on site","pilsp","inc","some",NULL,NULL
20000183,"DRUMM/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675496","DRUMM/1","0.41","1.09",NULL,"0.51","actual","actual","actual","1914","Mr.Igoe","in ground","earliest","pilsp","complete","some","Macalister/1945, 16, `there is a fracture at the end of the inscription.'",NULL
20000184,"DUNAL/1 (Ogham Stone Concept by CISP)","Ogham Stone, Northern Ireland","Q106675497","DUNAL/1","0.3","1.17",NULL,"0.3","actual","actual","actual","1936","W.A. Lindsay","in struct","earliest","pilsp","complete","inc",NULL,NULL
20000185,"DUNB/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675498","DUNB/1","0.33","1.91",NULL,"0.28","actual","actual","actual","1855","Prim","in display","museum","pilsp","frgmntry","poor","Macalister/1945, 34--35, records flaking, hammer damage and breaks. The stone was split into two during its removal from its place of discovery. ",NULL
20000186,"DUNB/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675499","DUNB/2","0.3","1.83",NULL,NULL,"actual","actual","actual","1855","Prim","in display","museum","pilsp","frgmntry","poor","Macalister/1945, 35:`...this stone was shattered into a larger number of pieces than its companion, its inscription, on the whole, is better preserved'. ",NULL
20000187,"DUNGM/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675501","DUNGM/1","0.48","1.6",NULL,"0.36","visible","actual","actual","1888","C. Elcock","in ground","on site","pilsc","inc","some","Macalister/1945, 301, `Scores, meaningless, and probably produced by tool-sharpening, are on all the angles, but only those on the N.W. angle are capable of being grouped into letters...A hole weathered in the surface of the stone has damaged the V.'",NULL
20000188,"EMLGE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675502","EMLGE/1","0.61","2.39",NULL,"0.28","actual","actual","actual","1702","E. Lhuyd","unattch","earliest","pilsp","inc","some",NULL,NULL
20000189,"EMLGW/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675503","EMLGW/1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20000190,"FARAN/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675504","FARAN/1",NULL,NULL,NULL,NULL,"inc","inc","inc","1960","O Danachair, C.","lost","lost","ind","inc","inc",NULL,NULL
20000191,"FIDUP/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675505","FIDUP/1","0.76","2.06",NULL,"0.5","actual","actual","actual","1940","J. Pilsworth","in ground","earliest","pilsp","complete","good",NULL,NULL
20000192,"FKWOO/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675506","FKWOO/1",NULL,"5.33",NULL,NULL,"visible","inc","inc","1849","Windele","in ground","earliest","rpstil","inc","inc",NULL,NULL
20000193,"FORTW/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675508","FORTW/1",NULL,NULL,NULL,NULL,"inc","inc","inc","1843","Todd","unattch","museum","pilsp","complete","some","Macalister/1945, 135, speaks of a `fracture' in the stone.",NULL
20000194,"FOXCA/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675509","FOXCA/1","0.48","1.47",NULL,"0.23","actual","actual","actual","1934","L. Mongey","unattch","museum","ind","incomplete","poor","Macalister/1945, 277, `Now rendered very irregular in shape by injuries...both ends incomplete, and the whole inscribed surface worn and chipped'. ",NULL
20000195,"GAMIL/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675510","GAMIL/1","0.33","2.13",NULL,"0.24","actual","actual","actual","1896","Barry","in ground","earliest","pilsp","inc","some","Macalister/1945, 278, `very much worn'.",NULL
20000196,"GAMIL/2 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675511","GAMIL/2","0.76","2.39",NULL,"0.23","visible","actual","actual","1896","Barry","in ground","earliest","pilsp","inc","some",NULL,NULL
20000197,"GARES/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675512","GARES/1","0.48","1.75",NULL,"0.18","actual","actual","actual","1852","farmer Crowley","in ground","museum","pilsp","complete","some","Macalister/1945, 84, `a little chipped'.",NULL
20000198,"GEARS/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675513","GEARS/1","0.3","1.45",NULL,"0.12","actual","actual","actual","1954","M. O'Kelly, O. Kavan","inc","museum","slbot","inc","good","Mcmanus/1991, 70: `It appears to have been smoothed in advance in preparation for the inscription'. 

OSullivan/etal/1996, 232, `the upper end was broken off in antiquity'.",NULL
20000199,"GLEBE/1 (Ogham Stone Concept by CISP)","Ogham Stone, Ireland","Q106675514","GLEBE/1","0.2","1.09",NULL,"0.18","visible","actual","actual","1879","R.R. Brash","in ground","earliest","pilsp","complete","some",NULL,NULL
